5228,Guest912582s+village,433,522,10912582,36,0
5229,Guest912585s+village,447,453,10912585,38,0
5230,Dave+Crowes+village,444,545,10912584,36,0
5231,40+for+1+DisgustingWhores+village,461,439,10912586,36,0
5232,Sams+Yoga+Resort,500,427,10912583,120,0
5233,panagiotis-ps+village,571,500,10276501,151,0
5234,Insaneinstinctzs+village,479,567,10912579,118,0
5235,draggins+village,523,566,9031690,189,0
5236,Bonus+village,440,536,0,50,7
5237,BABY+BLUE,572,503,10911527,174,0
5238,Guest912588s+village,498,429,10912588,40,0
5239,Bonus+village,491,428,0,80,6
5240,Ethelbad,479,568,4552437,209,0
5241,Village,565,511,9675048,286,0
5243,Neerloff+Empires,502,428,10912589,54,0
5244,Orlangurls+village,459,558,10878853,224,0
5245,istanbul,558,458,8587314,306,0
5246,Shobado,492,571,10095258,240,0
5248,teeweezys+villag,430,516,10745778,230,0
5249,PILIPINAS,525,432,8972718,300,0
5250,Hopes+end,500,572,10912590,52,0
5251,gn0mes+village+oh+yeah,458,559,2909296,239,0
5252,Dragons+Keep,436,532,3841378,178,0
5254,Doni+Bobess+village,492,433,10912591,36,0
5255,Boop+82,429,487,234314,308,0
5256,Barbarian+village,538,559,0,43,0
5258,Much+Love,555,455,959566,200,0
5259,wolflovers+village,499,428,4805051,81,0
5260,01+Lucky,433,528,10540120,69,0
5261,The+mud+hut,557,544,10820458,225,0
5263,Stormrage,454,447,9584446,155,0
5264,yeP,435,527,10874340,244,0
5265,guido,565,530,10733506,289,0
5266,The+M+village,476,433,10912592,260,0
5267,Bonus+village,438,537,0,49,9
5268,tony2s+village,552,452,4648719,220,0
5269,Bunker,531,564,10801401,200,0
5270,Burtymacks,448,549,9869487,221,0
5271,Selimpasha,514,430,10426864,147,0
5272,Guest912594s+village,566,527,10912594,36,0
5273,Hidden+Leaf,446,546,10136949,158,0
5274,alesha+papovichs+village,430,491,10912595,38,0
5275,Grey+Wolf,553,479,10912596,166,0
5276,JonsQ92s+village,435,474,9795894,90,0
5277,.001,439,475,10903780,271,0
5278,Dvirgo,494,564,10898819,272,0
5279,samkindoflikeshams+village,494,576,10912597,36,0
5280,Morpork,489,430,9781381,250,0
5281,Nescafes+82,514,431,10594787,185,0
5282,TMulvad,556,457,10873637,113,0
5283,Bonus+village,540,561,0,53,1
5284,001,452,555,2444723,270,0
5285,starter,433,565,9338472,294,0
5286,Guest912599s+village,432,526,10912599,36,0
5287,BASE,528,434,9536782,208,0
5288,Lionidas+village,529,433,10912563,76,0
5289,TURKEY+%5BC%2A%5D,428,501,10874930,261,0
5290,Bastion,487,571,10912593,82,0
5291,Jonis+Farm,493,424,10912600,264,0
5292,Bonus+village,504,571,0,51,7
5293,Guest912601s+village,529,564,10912601,38,0
5294,Beastz,514,569,9771632,114,0
5296,Guest912602s+village,559,542,10912602,38,0
5297,Sibreh,545,557,10738684,180,0
5298,Bonus+village,568,524,0,56,4
5299,Guest912603s+village,429,496,10912603,36,0
5300,Badge,561,461,7878405,296,0
5301,a+village,482,568,10835024,249,0
5302,A001,429,498,8514829,287,0
5303,bebe925s+village,464,561,9330961,230,0
5304,Junior+Dark+Knights+village,458,443,10903356,36,0
5305,Bonus+village,461,560,0,53,4
5307,Ketchup888s+village,512,430,10883422,36,0
5308,Bae,453,555,2541041,200,0
5309,The+Hideout,561,460,10503195,111,0
5310,nexiss+village,512,571,10912605,49,0
5311,001,561,535,10885016,187,0
5312,GONA+HAVE+FUN+%21,431,523,608660,191,0
5313,Bonus+village,492,427,0,42,3
5314,Windgat,489,572,10726108,223,0
5315,Hede,571,486,10891522,124,0
5316,Guest912606s+village,460,561,10912606,36,0
5317,King+Kong+Bears+village,516,426,10594814,229,0
5319,Laban_Pinas,534,563,3235077,257,0
5320,Aesalon,446,454,10790755,227,0
5321,Guest912608s+village,448,551,10912608,36,0
5322,%3A-%29,576,472,9775179,107,0
5323,Bonus+village,555,547,0,56,1
5324,Adam+Bobess+village,508,425,10912609,36,0
5325,Bonus+village,513,571,0,74,4
5326,dodge+it,466,563,10549131,272,0
5328,Blyndouille,572,512,10912611,282,0
5329,stelmars+village,496,428,10307585,143,0
5330,Bonus+village,442,455,0,52,1
5331,Regensburg,425,494,10081172,87,0
5332,Barbarian+village,553,449,0,73,0
5333,Bonus+village,459,440,0,69,2
5334,001,438,527,10912610,218,0
5336,Bonus+village,564,468,0,40,7
5338,strawdogs+village,442,540,10884000,114,0
5339,darnok8s+village,493,573,10912612,48,0
5340,martrixs+village,428,489,10187457,221,0
5341,The+Wall,528,567,10670256,84,0
5342,Sams+Yoga+Resort,467,435,10912613,55,0
5343,Lord+Mordecais+village,457,444,10912614,36,0
5344,Mandara+Village,572,486,10912615,257,0
5345,Lord+Jamaicas+village,569,475,10912616,36,0
5346,Guest912617s+village,431,477,10912617,38,0
5347,Mysteriouss+village,471,436,10912618,36,0
5348,johng113,518,571,4897873,250,0
5349,Bonus+village,439,538,0,74,4
5350,scorpiussilencios+village,493,427,10912620,36,0
5351,SALOMBE,569,516,10120236,240,0
5352,King+Nippletwislers+village,478,432,10912621,38,0
5353,Mr.+Ts+village,438,463,10912622,36,0
5354,Bonus+village,492,428,0,51,5
5355,evilgranadas,556,439,10912619,236,0
5356,Black+Forest,545,445,8191800,301,0
5357,odhas+village,573,494,10912623,36,0
5358,DoniBs+village,475,435,10912624,36,0
5359,Lord+King+smiths+village,511,428,10912625,36,0
5360,kblangzboomtaratboom+village,438,461,9498777,61,0
5361,Mutta+ensin...+Chi+Chiii%21,548,553,10761151,264,0
5362,BANGSAT,560,542,10832640,225,0
5364,timdarks,570,522,4416533,268,0
5365,Bonus+village,573,511,0,42,5
5367,Barbarian+village,570,505,0,44,0
5368,Tempest,466,434,1177468,221,0
5369,iordanior,512,413,10265641,294,0
5370,The+Elite+Village,533,563,8727180,198,0
5371,Shrine+of+Mehrunes+Dagon,488,573,10766251,199,0
5372,Kattegat,448,451,10806503,224,0
5373,Vox+Sethura,494,572,7661618,265,0
5374,%5B01%5D+We+have+cookies,427,488,9814668,262,0
5375,Bonus+village,513,428,0,52,2
5376,That+village+tho..,541,559,10366095,100,0
5377,%2A%2A%2A%2AAlpha,433,530,9790658,175,0
5378,Dun+Eala,433,527,10293498,117,0
5380,iron+man,434,467,2300148,340,0
5381,Bonus+village,540,562,0,35,5
5382,zenblisss,467,565,10334561,298,0
5383,Guest912626s+village,465,437,10912626,36,0
5384,g-lynn,554,450,10797072,133,0
5385,boutje+village,474,568,9722585,217,0
5386,Guest912627s+village,463,563,10912627,36,0
5388,Tess,566,469,10912628,214,0
5389,proxik,519,568,10564388,234,0
5390,-01-,486,429,10912629,48,0
5391,droff,433,472,9898691,54,0
5392,Whitneys+village,565,535,10912630,42,0
5393,001,429,494,8269058,55,0
5394,Luteos+village,498,573,10863277,64,0
5395,TnT,562,539,10536704,337,0
5396,Bonus+village,457,443,0,48,4
5397,Here,440,542,14489,314,0
5398,Filip+IIs+village,531,433,10912631,66,0
5399,Barbarian+village,521,567,0,102,0
5400,Bonus+village,570,518,0,42,7
5401,soc1226s+village,441,542,10912598,36,0
5402,Plague,473,568,1188939,202,0
5403,Bonus+village,508,429,0,53,2
5404,koutaiba,534,436,10877266,292,0
5405,Guest912633s+village,445,546,10912633,36,0
5406,aidinmorsalis+village,530,567,10912634,36,0
5407,Zenegers,430,484,10860354,332,0
5408,Guest912635s+village,562,463,10912635,36,0
5410,Bonus+village,426,507,0,44,9
5411,TheLastKing,493,571,10898790,63,0
5412,ennandemms+village,496,429,9734040,267,0
5413,The+Swamp,513,570,7758550,190,0
5414,Bonus+village,451,445,0,62,5
5415,Juqzs+village,431,521,10830269,36,0
5416,Bremmenopolis,516,569,7958223,169,0
5418,Bonus+village,532,564,0,49,9
5419,Aizis,573,506,9466706,250,0
5420,Bonus+village,443,544,0,47,3
5421,Guest912636s+village,509,572,10912636,36,0
5422,DarkLord,572,509,10049409,270,0
5423,The+Dark+Tower,573,505,1345230,219,0
5424,Guest912637s+village,574,502,10912637,36,0
5425,Pitch+Black,429,511,10005216,193,0
5426,Bonus+village,547,557,0,45,7
5427,The+Bantorium,518,429,10912638,258,0
5428,Stirias,450,552,10169954,218,0
5429,Barbarian+village,497,573,0,68,0
5430,Pif+Paf,490,572,10912639,245,0
5431,001+Is+this+travian%3F,438,480,10860359,259,0
5432,Dias,535,563,10898690,178,0
5433,AaBbCcDd,526,567,9571756,213,0
5434,paskopaksiw+village,453,446,9975424,299,0
5435,Bonus+village,495,429,0,42,9
5436,tev,428,484,1551513,217,0
5437,Guest912640s+village,445,548,10912640,36,0
5438,Def1les+village,445,453,4036184,192,0
5439,Arush654321s+village,549,445,9810455,48,0
5440,The+Dugout,512,427,10912632,279,0
5441,Bonus+village,469,565,0,46,9
5442,Patu+Marde,538,552,10912641,189,0
5443,MisterOks+village,426,499,10874751,230,0
5444,Sycamore,571,483,10272384,91,0
5445,Bonus+village,450,553,0,57,5
5446,A001,503,426,9114276,262,0
5447,Scotland+the+Brave,470,436,10283206,101,0
5448,Coinspinner,429,500,588482,289,0
5449,carlolarinays+village,429,490,10912643,50,0
5450,ALDRIN,531,435,2213030,226,0
5451,Deep+Blue,571,482,2930763,308,0
5452,akotos+village,520,429,943033,244,0
5453,Bonus+village,469,566,0,49,9
5454,Guest912645s+village,524,570,10912645,36,0
5455,Bonus+village,445,451,0,47,2
5456,SeanMichaelTrauts+village,491,572,9701454,36,0
5457,Sr.Doidaos+village,440,459,10912169,36,0
5458,yikings+village,574,508,10031887,44,0
5459,Guest912647s+village,436,463,10912647,36,0
5460,Think+You+Can+Stop+Me%3Fs+village,505,571,10912646,36,0
5461,134679,565,524,569641,185,0
5462,Guest912648s+village,543,559,10912648,36,0
5463,Guest912649s+village,455,441,10912649,36,0
5464,Alpha-001,510,573,9845786,268,0
5465,Bonus+village,433,470,0,68,7
5466,dragonsjet2s+village,442,458,8673987,36,0
5467,Blitz.axes+village,426,494,9684305,48,0
5468,Kaimas,572,501,10760295,300,0
5469,valis+village,570,479,10912650,36,0
5470,qambu,542,441,3028699,175,0
5471,Mi-Slong,571,502,10897480,140,0
5472,ulmu+001,447,549,10912651,270,0
5473,Thats+Terrible%21,522,429,9303287,133,0
5474,SkeLingtN,443,545,10912652,52,0
5476,xfrenixs+village,529,438,10834163,226,0
5477,Barbarian+village,463,438,0,44,0
5478,Conduit+Cobras,529,432,10875185,207,0
5479,Hell+Hole,559,447,10327092,311,0
5480,Barbarian+village,469,433,0,47,0
5481,Guest912653s+village,533,564,10912653,36,0
5483,Stuff,469,564,10313174,80,0
5484,DapperDanMan,560,538,10430359,108,0
5485,Fort+Knight,534,434,8954302,128,0
5486,Bonus+village,571,522,0,64,2
5487,Runaway+%28Yacht+Club+rmx%29,531,568,10880544,153,0
5488,Guest912654s+village,494,427,10912654,36,0
5489,001+%7E+Power,473,567,3086848,315,0
5490,CAMP+001,541,562,8104989,243,0
5491,Dragonstone,460,563,10912655,206,0
5492,Bonus+village,563,540,0,50,2
5493,The+Woods,433,469,10912656,284,0
5494,summit62s+village,510,427,9687708,273,0
5495,001,533,565,10789686,246,0
5496,001+Ethernal,579,477,9684168,326,0
5497,Bonus+village,553,448,0,62,4
5498,RTB,511,573,9739005,156,0
5499,Lord+kroldors+village,523,514,10678946,83,0
5500,shiroo729s+village,432,474,10912658,36,0
5501,R4TEDRKO+%231,432,470,10876737,240,0
5502,potato+57%3A51%3A01,572,519,10856392,100,0
5503,depatchers+village,572,506,10912659,36,0
5504,bama20s+village,427,509,8348315,300,0
5506,fhikars+village,561,457,10912660,36,0
5507,Guest912661s+village,532,566,10912661,36,0
5508,Bonus+village,471,567,0,48,1
5509,Fatal+Touch,532,567,10467593,230,0
5510,01+Whiterun,466,433,4153420,126,0
5511,Guest912663s+village,533,436,10912663,36,0
5512,avner.t.ils+village,437,540,10207899,184,0
5513,Bonus+village,501,573,0,54,4
5514,kldui3d2s+village,549,552,8726275,322,0
5515,Lukie02s+village,570,481,10912662,135,0
5517,Village,454,558,10790102,128,0
5518,Barbarian+village,431,472,0,49,0
5519,Guest912664s+village,568,470,10912664,36,0
5520,Bonus+village,561,542,0,50,8
5521,LittleWhiteys+village,449,552,3165832,269,0
5522,Crouch+End,563,538,9083975,237,0
5523,Kirby,535,565,10900147,78,0
5524,Death+by+pumpkin,435,532,10056041,278,0
5525,Cordele,538,437,9586576,332,0
5526,Guest912665s+village,460,439,10912665,36,0
5528,Karakura,569,477,10909739,186,0
5529,Bonus+village,458,442,0,58,7
5530,katahatatapulta+village,470,433,9804539,86,0
5531,d0wnjumpers+village,531,565,10912257,36,0
5532,Bonus+village,428,496,0,45,3
5533,%7EWhy+So+Serious%3F%7E,566,534,4331160,182,0
5534,%5B001%5D+Candyland,469,432,9423644,330,0
5535,Guest912666s+village,429,489,10912666,36,0
5536,Dream.,506,572,10369438,312,0
5537,Barbarian+village,451,555,0,44,0
5538,I+will+survive%21,490,427,10850087,215,0
5539,kblam,565,466,9539985,271,0
5540,Ragnarok+82,574,509,8105671,121,0
5541,Watson,455,559,10912667,168,0
5542,Bossman+Lives,470,567,1180424,209,0
5543,Bonus+village,541,441,0,55,7
5544,King+Xenoss+village,568,523,10912668,36,0
5545,Crazy+Diamond,457,558,10852671,251,0
5547,Love+it,516,428,10912669,166,0
5548,Guest912670s+village,525,431,10912670,36,0
5549,Bordo+Bereli,563,459,10912320,187,0
5550,Bonus+village,475,569,0,39,8
5551,001,472,566,2741955,236,0
5552,Guest912671s+village,465,564,10912671,36,0
5553,Caarl+The+Llamas+village,575,496,9481210,259,0
5554,01+Tallgeese,476,485,10823320,124,0
5555,krebness+village,509,425,10822346,65,0
5556,Grey+Kingdom,520,571,8973502,83,0
5557,Bonus+village,523,429,0,43,9
5558,fcnflos+village,443,453,10904754,48,0
5559,Loidas,551,447,10606432,321,0
5560,Guest912672s+village,452,554,10912672,36,0
5561,the+invisibles+village,553,447,3658545,48,0
5562,Restless+tomb,535,434,9986876,214,0
5563,Bonus+village,426,493,0,51,8
5564,Duran,536,564,9916739,277,0
5565,vitalijus007,568,531,9513472,213,0
5566,Bonus+village,491,426,0,53,6
5568,rakanoos+village,572,514,10912673,36,0
5569,Guest912674s+village,520,572,10912674,36,0
5570,Guest912676s+village,517,571,10912676,44,0
5571,V.antonyuss+village,471,431,10912675,36,0
5572,EV1LDE4Ds+village,568,469,4947686,236,0
5574,Gotham,438,459,9615012,329,0
5575,001,572,516,540125,258,0
5576,super+mario+village,455,558,10911652,245,0
5577,Stuffed,503,570,10912678,270,0
5578,001+-+ULN,431,476,8424759,296,0
5579,Bonus+village,436,536,0,70,1
5581,Foxx+Den,446,548,10310072,300,0
5582,LOVEINDO,563,539,10064149,90,0
5583,Dallas,529,467,10650245,254,0
5584,Harrenhal,442,454,10829084,318,0
5585,WantedXXL,437,459,10793794,227,0
5586,Zed,481,429,10912392,48,0
5588,xxxwer,528,433,2904324,287,0
5589,NANG,564,535,10878157,149,0
5590,Sadanand+Village,574,500,4043731,131,0
5591,Guest912679s+village,444,548,10912679,36,0
5592,Ironforge,569,472,9748843,301,0
5593,w82,537,437,8600697,262,0
5595,Barbarian+village,450,446,0,48,0
5596,x0.1,575,501,9319827,83,0
5597,Rerem001,440,454,7901677,236,0
5598,001+-+First+Sin%3A+Greed,505,461,10912680,224,0
5599,konoha,462,438,10718205,61,0
5600,angrykid99s+village,555,453,9990245,212,0
5601,Guest912681s+village,426,496,10912681,36,0
5602,Regensburg,435,475,10912677,254,0
5603,khardooni,442,453,10912682,92,0
5604,whoa+there,563,464,9789545,261,0
5605,Bonus+village,574,493,0,63,6
5607,thisplus0512s,522,434,10785294,241,0
5608,Thegaymusketeer,474,572,10791333,218,0
5609,No+such+village+exists,584,545,1887706,279,0
5610,Guest912684s+village,566,529,10912684,36,0
5611,the+end,531,434,10912683,114,0
5612,Jonathanville,572,485,10907575,203,0
5613,Guest912685s+village,569,473,10912685,36,0
5614,Guest912686s+village,475,571,10912686,38,0
5615,Ospia,544,557,10912687,229,0
5616,Wombat12s+village,448,450,9307593,36,0
5617,Ashby+1,564,463,10618204,83,0
5618,01+Relapsing,522,431,10484777,113,0
5619,Guest912688s+village,505,425,10912688,36,0
5620,Hatatytlas+village,565,533,10912689,36,0
5621,chaddavis22s+village,474,433,8466920,139,0
5622,001%3A+Hideout,428,493,10912690,203,0
5623,Z3r0Hour,475,574,9960248,401,0
5624,JiiWizs+village,556,547,8989104,48,0
5625,The+Rock,431,473,7735516,274,0
5626,Bass2bone,425,503,3106924,179,0
5627,A+new+world...yeah,539,561,10912691,350,0
5628,Barbarian+village,445,551,0,47,0
5629,himgee,523,431,2158225,272,0
5630,Guest912692s+village,572,502,10912692,36,0
5631,Pozi,571,476,10878801,297,0
5632,Guest912693s+village,573,487,10912693,36,0
5633,Luke+Savage+1,571,518,10064595,248,0
5635,ALEX+POLs+village,439,543,10912694,54,0
5636,darkcrisis,530,568,9224773,270,0
5637,Forward+unto+dawn,512,574,9568938,217,0
5638,001,485,430,10912696,274,0
5639,Guest912697s+village,478,428,10912697,36,0
5640,13AM,542,562,10909226,80,0
5641,Wow+That+Cost+A+LOTs+village,568,533,10912698,36,0
5642,Magic+Princess+Barbie,557,546,2494922,347,0
5643,Guest912699s+village,437,541,10912699,36,0
5644,hohohoho,524,425,4129530,281,0
5645,SUp,435,463,10185846,151,0
5646,Guest912700s+village,478,569,10912700,36,0
5647,CapitolCody,457,561,10912695,229,0
5648,001.,567,527,10743651,131,0
5649,Sarin+001,477,570,10912701,255,0
5650,Guest912703s+village,487,572,10912703,36,0
5651,Campground,519,429,7731521,125,0
5652,PaiN,574,501,1116767,82,0
5653,newville,455,560,9794166,199,0
5654,001,482,571,9425560,246,0
5655,TimeAndAgain%21,526,496,10200690,225,0
5656,001+Champs,451,446,10870093,76,0
5657,Buckkeep,572,511,8468027,186,0
5658,revenge2nites+village,486,427,9351275,36,0
5659,ali+chap,445,459,10912702,52,0
5660,Bonus+village,562,462,0,94,5
5661,001+CHURCH,428,521,10848030,235,0
5662,001,431,522,1069346,138,0
5663,Junior900s+village,488,524,10912704,130,0
5664,oilmans+village,441,453,4953523,187,0
5665,Guest912705s+village,512,428,10912705,36,0
5666,Elska,439,456,543738,239,0
5667,Hom,431,478,9363751,190,0
5668,TOP+GOD,447,552,10238660,145,0
5669,Calabrese,444,547,10217144,113,0
5670,Bonus+village,444,449,0,44,6
5671,BK.,435,465,8092996,254,0
5672,W.1815.JunePRUSS2ndGrenadier,573,521,10115995,102,0
5673,The+Fortress+of+Darkness,573,500,8991215,126,0
5674,ZoZ,551,444,10116325,314,0
5675,Correyvrecken,472,568,4257625,217,0
5676,Guest912708s+village,576,498,10912708,36,0
5677,001,493,574,3538967,56,0
5678,Rocket+Surgerys+village,452,558,9421138,193,0
5679,Shav,463,564,10129827,249,0
5680,lordinhos+village,555,549,10912710,36,0
5681,Bonus+village,452,442,0,35,7
5682,Wild+FM,433,465,2139861,451,0
5683,w001,498,489,10898112,284,0
5684,Lord+weeds+village,553,551,10912712,36,0
5685,maxXimums+village,539,436,10912711,36,0
5686,Guest912714s+village,556,453,10912714,36,0
5687,Guest912715s+village,538,563,10912715,36,0
5688,Bonus+village,488,427,0,48,4
5689,PaiN,437,557,1107147,250,0
5690,Bonus+village,472,432,0,44,9
5691,Marwies+village,473,571,708506,36,0
5692,Barbarian+village,558,452,0,61,0
5693,Malreauxs+village,553,446,13560,305,0
5694,MODERSKIPET,426,514,10017970,254,0
5696,jikwangs+village,470,566,9580908,39,0
5697,Guest912716s+village,512,425,10912716,36,0
5698,Guest912717s+village,453,445,10912717,69,0
5699,One+For+All,491,425,10289314,343,0
5700,penguin333s+village,430,519,8475428,36,0
5701,New+Haven,425,453,9986454,215,0
5702,done,477,428,10912718,243,0
5703,Game+begins,557,454,10863038,270,0
5704,001+Buy+me+some+Bacon+Please,547,445,10593208,239,0
5705,Bonus+village,426,488,0,47,1
5706,Guest912719s+village,514,425,10912719,36,0
5707,hkdragons+village+001,431,471,10899444,83,0
5708,Bonus+village,444,453,0,33,5
5709,Rome+-001-,527,567,9609762,230,0
5710,Dimitriskress+village,471,433,10163645,36,0
5711,Olearys,441,452,10882278,259,0
5712,Home+001,498,424,4055923,235,0
5713,Barbarian+village,536,565,0,52,0
5714,hillinator,550,555,10560479,248,0
5715,Pickle+Barrel,518,572,9907307,172,0
5716,Bonus+village,449,555,0,37,6
5718,Sir+Blitz,490,426,10911818,111,0
5719,001,526,571,3478255,273,0
5720,frostdragon2413s+village,556,449,3904011,36,0
5721,Vectors+Back,482,484,10912720,226,0
5722,LongStrikes+village,427,493,9399988,345,0
5723,001,571,520,10903063,216,0
5724,katamatatama+village,440,458,9804545,64,0
5725,Guest912721s+village,425,512,10912721,36,0
5726,Bim+bams+village,535,567,10896972,36,0
5727,001.+Kupina,517,473,10912722,247,0
5728,Guest912723s+village,558,453,10912723,36,0
5729,Guest912724s+village,575,495,10912724,36,0
5731,thats+right,574,451,9293654,309,0
5732,Lazy+Vill,452,445,10343974,165,0
5733,Iron+Throne,459,563,10595289,248,0
5734,Katarinas+village,446,452,10911821,168,0
5735,Barbarian+village,567,471,0,53,0
5736,glorias,551,554,9762591,154,0
5737,Clock+Town,477,431,9654664,245,0
5738,Guest912725s+village,489,425,10912725,36,0
5739,wisemanDPs+village.,514,573,10912726,202,0
5740,%5BNOT+READY%5D,524,431,10912727,241,0
5741,Guest912728s+village,467,433,10912728,36,0
5742,You+Are+Stupid+Whores+village,432,530,10912729,36,0
5743,For+flag+only,574,517,10864961,256,0
5744,morning+stars+village,426,483,10911845,292,0
5746,magnicuss+village,446,447,10912730,36,0
5747,Guest912731s+village,571,473,10912731,40,0
5748,game+time,450,444,10849364,264,0
5749,Suegetsus+village,433,466,10911823,36,0
5750,fightuntildies+village,565,539,10912260,85,0
5751,001,521,571,1051094,250,0
5752,Barbarian+village,439,541,0,46,0
5753,Bonus+village,530,431,0,47,2
5754,king+babins+village,575,514,10912733,55,0
5755,Bonus+village,565,462,0,50,5
5756,hi+im+takeshis+village,475,430,10911826,124,0
5757,silversin12s+village,462,566,290183,192,0
5758,thewhiteflowers,508,560,10912732,93,0
5759,TieuBatTieus+village,570,530,10830942,48,0
5760,Bonus+village,537,435,0,57,9
5761,texhomastuds+village,480,573,8404372,197,0
5762,The+Holy+Brotherhood,498,426,167140,230,0
5765,Church+In+Wild,438,542,10176671,285,0
5766,Poliedros+village,452,441,10911828,36,0
5767,000,517,428,10912734,87,0
5768,Guest912735s+village,549,444,10912735,36,0
5769,...,430,477,10515535,323,0
5770,yoyoi,457,437,10646486,74,0
5771,Guest912736s+village,456,560,10912736,36,0
5772,ATLANTIS,575,506,10859464,209,0
5773,Hulking+Draugrs+Dungeon,573,492,9968555,246,0
5775,Bonus+village,552,553,0,52,1
5776,xXKingTribalXxs+village,462,437,10912737,48,0
5777,Bonus+village,443,452,0,72,6
5778,Azazel+Is+village,426,489,10911830,36,0
5779,zorocx,425,497,7833439,304,0
5780,Guest912738s+village,444,448,10912738,36,0
5781,Atlantis,481,570,10746189,209,0
5783,vrk1s+village,576,539,9542431,318,0
5784,Barbarian+village,550,445,0,63,0
5785,Deep+Throats+village,525,429,10912739,48,0
5786,ArepeaceWhites,484,572,10912740,134,0
5787,Guest912741s+village,534,435,10912741,36,0
5788,001,574,496,3922418,118,0
5789,DodgeYGameR4559s+village,498,575,10829317,48,0
5790,TheRedCrazys+village,480,429,10911839,97,0
5791,Bonus+village,572,477,0,54,3
5792,Leon3624s+village,572,525,10912742,48,0
5793,aardvarksanonymou,537,566,10912743,291,0
5795,Alpha,430,526,9967074,185,0
5796,001+Helsinki,443,454,10912746,246,0
5797,reaper.1,519,574,10013820,135,0
5798,Barbarian+village,564,462,0,57,0
5799,ZouXxs+village,534,567,10887914,66,0
5800,aakon777s+village,471,569,9038908,239,0
5801,Tomorrowland,457,560,10892745,80,0
5802,BEVERLY+HILLS,489,428,9808686,368,0
5803,blckdrgn1s+village,440,548,8338732,111,0
5804,INFECTED+IN+THE+MEMBRANE,536,437,10065671,146,0
5805,Guest912749s+village,490,576,10912749,36,0
5806,the+voice+of+the+gods,437,538,9753864,250,0
5807,Barbarian+village,560,547,0,41,0
5808,Old+City,523,428,906840,289,0
5809,kughs+village,514,574,10912744,48,0
5810,Bumble+Bee,570,527,10659084,194,0
5811,DodgeY,534,528,10912750,122,0
5812,Guest912751s+village,431,468,10912751,36,0
5813,Bonus+village,465,566,0,54,6
5814,Guest912752s+village,506,574,10912752,36,0
5816,Cba,424,501,10412047,214,0
5817,Not+So+Serious%3F%21,429,529,2213644,305,0
5818,0001,430,521,9952950,285,0
5819,Hun+Attilas+village,542,437,10670720,36,0
5820,Guest912753s+village,427,496,10912753,36,0
5821,Village,430,471,10826008,129,0
5822,Ragnar+Lothbrook,426,546,10175598,297,0
5823,Gypsy4411s+village,568,535,10911292,36,0
5824,Judicial+colony,438,544,10912755,107,0
5825,happygilmour97s+village,425,509,10432486,36,0
5826,CaSh,425,492,231394,293,0
5827,Bonus+village,521,428,0,50,7
5828,Data+Center,575,503,10874354,313,0
5830,Goat,533,567,10906222,317,0
5831,Barbarian+village,427,491,0,43,0
5832,Senopati+Pamungkas,573,480,10504734,196,0
5833,1.+Rome,545,560,56996,302,0
5834,vVaLe07,519,573,10912756,241,0
5835,Pewter+City,460,564,10850122,155,0
5836,%23+Chechnya,455,572,10750807,295,0
5838,Tommi69s+village,576,506,10738979,36,0
5839,Chi+City,534,431,4004892,270,0
5840,Bonus+village,428,474,0,51,5
5841,Tee+Hee,472,571,922187,276,0
5842,jamesbidings+village,508,426,10912757,48,0
5843,Guest912759s+village,424,492,10912759,36,0
5844,achtungs+village,533,435,10912758,65,0
5845,Barbarian+village,565,536,0,49,0
5846,Bonus+village,458,437,0,41,8
5847,SanchiT77s+village,561,454,9295958,48,0
5848,tine98s+village,556,448,10910215,49,0
5849,Bonus+village,452,560,0,64,4
5851,andrea99s,572,531,10042564,259,0
5852,Dumpington,505,576,2706830,232,0
5853,rogvs+village,572,513,8532623,66,0
5854,Rusty,426,504,10164985,238,0
5856,001,566,535,79904,178,0
5857,Thorunn,567,533,1724343,175,0
5858,Presents+For+Lisas+village,433,533,10912760,36,0
5859,Bonus+village,568,467,0,59,7
5860,Vandenheim,481,566,10212069,263,0
5861,LiquidStone,426,500,9847783,267,0
5862,wtfpkers+village,435,536,9049815,36,0
5863,AGuyNicknamedJCs+village,575,485,10018227,152,0
5864,mexson321s+village,465,567,10912761,48,0
5865,Jenny,567,465,8721427,238,0
5866,Enjoi,426,479,10902272,55,0
5867,Ozz,575,490,10912762,207,0
5868,Bonus+village,520,427,0,59,1
5869,Alpa+village,483,573,10678541,281,0
5870,dschreibs+village,573,510,10877325,38,0
5871,Guest912763s+village,574,486,10912763,36,0
5872,knighttomos+village,543,561,9696743,48,0
5873,Allmektige+As+village,542,563,7728691,241,0
5874,Flexnes+fort,452,556,10069543,234,0
5875,Thank+Mr+Skeltal,518,573,9718033,237,0
5876,-Bud+S.s+village,435,535,10236133,230,0
5877,Bonus+village,428,481,0,62,7
5878,Big+problem,444,552,9728452,169,0
5879,GEEZERVILLE,564,542,9884001,217,0
5880,001,420,512,10184473,418,0
5881,Iris,516,427,9632967,374,0
5882,enmucs+village,453,496,10912764,222,0
5883,Guest912766s+village,425,483,10912766,36,0
5884,Guest912767s+village,426,505,10912767,36,0
5885,Wellyattacker05s+village,528,499,10866161,169,0
5886,asd,470,435,10912768,117,0
5887,tedd66s+village,541,564,2677788,188,0
5888,Slow+ville,498,576,1855228,280,0
5889,pitman125521,574,504,7579650,309,0
5890,wuttafas+village,573,483,10898029,257,0
5891,scaevitys+village,523,427,3863359,292,0
